nome_famiglia	contrast_type	specie_con_valore_alto	specie_con_valore_basso	valore_specie_con_valore_alto	valore_specie_con_valore_basso	nu
Cercopithecidae	CONTROL	Macaca_arctoides	Macaca_fascicularis	10.3	4.03	0.796929283216186
Cercopithecidae	CONTROL	Macaca_thibetana	Cercopithecus_mitis	15.55	4.89	0.796673962991877
Cercopithecidae	CONTROL	Papio_hamadryas	Macaca_fascicularis	13.4	4.03	0.796049922177263
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Presbytis_mitrata	17	5.8	0.795595335656061
Cercopithecidae	CONTROL	Nasalis_larvatus	Cercopithecus_hamlyni	15.75	4.43	0.79444365097483
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Allenopithecus_nigroviridis	17	5.3	0.793813281137435
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Trachypithecus_leucocephalus	17	8.285	0.793655506162632
Cercopithecidae	CONTROL	Mandrillus_leucophaeus	Trachypithecus_laotum	20.375	7	0.793421326031039
Cercopithecidae	CONTROL	Macaca_fuscata	Macaca_fascicularis	9.5	4.03	0.792958224632386
Cercopithecidae	CONTROL	Mandrillus_leucophaeus	Piliocolobus_badius	20.375	8.25	0.792676623395611
Cercopithecidae	CONTROL	Nasalis_larvatus	Chlorocebus_pygerythrus	15.75	4.665	0.792185514254657
Cercopithecidae	CONTROL	Macaca_thibetana	Macaca_arctoides	15.55	10.3	0.79194135386692
Cercopithecidae	CONTROL	Papio_ursinus	Colobus_polykomos	22.3	9.1	0.791917965530985
Cercopithecidae	CONTROL	Papio_hamadryas	Cercopithecus_ascanius	13.4	3.24	0.790461351888335
Cercopithecidae	CONTROL	Papio_anubis	Allochrocebus_solatus	16.65	6.35	0.790285509434107
Cercopithecidae	CONTROL	Mandrillus_sphinx	Trachypithecus_geei	23.6	10.15	0.790063626018225
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Chlorocebus_pygerythrus	17	4.665	0.789868808238518
Cercopithecidae	CONTROL	Nasalis_larvatus	Presbytis_comata	15.75	6.7	0.788882343066609
Cercopithecidae	CONTROL	Mandrillus_leucophaeus	Trachypithecus_hatinhensis	20.375	7.275	0.788097955540476
Cercopithecidae	CONTROL	Mandrillus_leucophaeus	Trachypithecus_phayrei	20.375	7.44	0.787523207757558
Cercopithecidae	CONTROL	Theropithecus_gelada	Cercocebus_lunulatus	15.35	7.28	0.787267385210726
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Cercopithecus_diana	17	4.5	0.786799901732355
Cercopithecidae	CONTROL	Nasalis_larvatus	Allenopithecus_nigroviridis	15.75	5.3	0.786221303360355
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Macaca_fascicularis	17	4.03	0.786146495054445
Cercopithecidae	CONTROL	Papio_kindae	Macaca_fascicularis	13	4.03	0.785149107699021
Cercopithecidae	CONTROL	Papio_hamadryas	Lophocebus_aterrimus	13.4	6.8	0.785003789879086
Cercopithecidae	CONTROL	Nasalis_larvatus	Macaca_fascicularis	15.75	4.03	0.784344896185149
Cercopithecidae	CONTROL	Theropithecus_gelada	Cercocebus_torquatus	15.35	7.5	0.782948771344564
Cercopithecidae	CONTROL	Macaca_arctoides	Macaca_radiata	10.3	5.14	0.78272867191405
Cercopithecidae	CONTROL	Macaca_thibetana	Allochrocebus_lhoesti	15.55	5.5	0.781346274198966
Cercopithecidae	CONTROL	Papio_papio	Macaca_maura	17.5	7.88	0.78103741502855
Cercopithecidae	CONTROL	Papio_ursinus	Papio_cynocephalus	22.3	17.05	0.780933553081429
Cercopithecidae	CONTROL	Nasalis_larvatus	Trachypithecus_laotum	15.75	7	0.780622974932744
Cercopithecidae	CONTROL	Theropithecus_gelada	Cercopithecus_nictitans	15.35	5.46	0.779349233401943
Cercopithecidae	CONTROL	Theropithecus_gelada	Allochrocebus_lhoesti	15.35	5.5	0.778880316346346
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Cercopithecus_roloway	17	4.55	0.7776181620108
Cercopithecidae	CONTROL	Papio_cynocephalus	Macaca_maura	17.05	7.88	0.776850253954703
Cercopithecidae	CONTROL	Mandrillus_leucophaeus	Trachypithecus_francoisi	20.375	7.52	0.776379753671357
Cercopithecidae	CONTROL	Papio_ursinus	Pygathrix_nigripes	22.3	9.88	0.774634881926591
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Presbytis_comata	17	6.7	0.773114252202308
Cercopithecidae	CONTROL	Papio_anubis	Macaca_silenus	16.65	7.5	0.772921486146068
Cercopithecidae	CONTROL	Macaca_tonkeana	Macaca_radiata	11.95	5.14	0.772520507278985
Cercopithecidae	CONTROL	Nasalis_larvatus	Cercopithecus_roloway	15.75	4.55	0.772092844551651
Cercopithecidae	CONTROL	Papio_ursinus	Papio_anubis	22.3	16.65	0.770701457258746
Cercopithecidae	CONTROL	Papio_kindae	Lophocebus_aterrimus	13	6.8	0.769759340698515
Cercopithecidae	CONTROL	Rhinopithecus_bieti	Miopithecus_ogouensis	12.48	1.25	0.76929322350289
Cercopithecidae	CONTROL	Nasalis_larvatus	Cercopithecus_diana	15.75	4.5	0.768694477554714
Cercopithecidae	CONTROL	Papio_ursinus	Pygathrix_nemaeus	22.3	9.72	0.768668524171621
Cercopithecidae	CONTROL	Papio_hamadryas	Cercopithecus_pogonias	13.4	3.58	0.76776394873247
Cercopithecidae	CONTROL	Papio_hamadryas	Cercopithecus_petaurista	13.4	3.65	0.766972406988988
Cercopithecidae	CONTROL	Papio_anubis	Macaca_nigra	16.65	7.68	0.766356564175395
Cercopithecidae	CONTROL	Theropithecus_gelada	Macaca_leonina	15.35	6.7	0.766181706681298
Cercopithecidae	CONTROL	Mandrillus_sphinx	Semnopithecus_johnii	23.6	11.6	0.765967768139823
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Allochrocebus_preussi	17	4.525	0.765455752342928
Cercopithecidae	CONTROL	Cercocebus_chrysogaster	Miopithecus_ogouensis	9.75	1.25	0.765238963175157
Cercopithecidae	CONTROL	Macaca_thibetana	Cercopithecus_nictitans	15.55	5.46	0.764750329167432
Cercopithecidae	CONTROL	Papio_hamadryas	Cercopithecus_hamlyni	13.4	4.43	0.764504807223713
Cercopithecidae	CONTROL	Mandrillus_sphinx	Trachypithecus_pileatus	23.6	10.93	0.764302382111354
Cercopithecidae	CONTROL	Papio_ursinus	Pygathrix_cinerea	22.3	9.98	0.763716040291708
Cercopithecidae	CONTROL	Mandrillus_leucophaeus	Colobus_angolensis	20.375	8.6	0.762877846448544
Cercopithecidae	CONTROL	Papio_hamadryas	Cercopithecus_cephus	13.4	3.48	0.762680007243858
Cercopithecidae	CONTROL	Nasalis_larvatus	Trachypithecus_phayrei	15.75	7.44	0.762194221288555
Cercopithecidae	CONTROL	Papio_kindae	Cercopithecus_ascanius	13	3.24	0.761733446594884
Cercopithecidae	CONTROL	Papio_papio	Macaca_nemestrina	17.5	8.89	0.759312183121141
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Cercopithecus_neglectus	17	5.74	0.759049273934819
Cercopithecidae	CONTROL	Papio_hamadryas	Cercopithecus_mona	13.4	4.05	0.758008163270838
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Cercopithecus_mitis	17	4.89	0.757784571541427
Cercopithecidae	CONTROL	Mandrillus_sphinx	Macaca_thibetana	23.6	15.55	0.757535618421427
Cercopithecidae	CONTROL	Mandrillus_leucophaeus	Piliocolobus_tephrosceles	20.375	8.75	0.757183540051292
Cercopithecidae	CONTROL	Theropithecus_gelada	Allochrocebus_solatus	15.35	6.35	0.756981122295524
Cercopithecidae	CONTROL	Mandrillus_leucophaeus	Trachypithecus_leucocephalus	20.375	8.285	0.755834336689487
Cercopithecidae	CONTROL	Mandrillus_sphinx	Semnopithecus_entellus	23.6	11.44	0.754199826120444
Cercopithecidae	CONTROL	Nasalis_larvatus	Trachypithecus_hatinhensis	15.75	7.275	0.753985434488987
Cercopithecidae	CONTROL	Nasalis_larvatus	Allochrocebus_preussi	15.75	4.525	0.75381424875443
Cercopithecidae	CONTROL	Papio_hamadryas	Cercopithecus_lowei	13.4	3.9	0.753080388057246
Cercopithecidae	CONTROL	Papio_papio	Macaca_assamensis	17.5	9	0.752357213028505
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Cercopithecus_ascanius	14.75	3.24	0.751677639883464
Cercopithecidae	CONTROL	Papio_anubis	Macaca_maura	16.65	7.88	0.751628990501928
Cercopithecidae	CONTROL	Macaca_thibetana	Macaca_fuscata	15.55	9.5	0.749623100089565
Cercopithecidae	CONTROL	Macaca_fuscata	Miopithecus_ogouensis	9.5	1.25	0.748758041484832
Cercopithecidae	CONTROL	Nasalis_larvatus	Trachypithecus_francoisi	15.75	7.52	0.748444523330892
Cercopithecidae	CONTROL	Macaca_thibetana	Cercocebus_lunulatus	15.55	7.28	0.748167163834444
Cercopithecidae	CONTROL	Papio_kindae	Cercopithecus_pogonias	13	3.58	0.747851386283407
Cercopithecidae	CONTROL	Papio_cynocephalus	Macaca_assamensis	17.05	9	0.747015766241955
Cercopithecidae	CONTROL	Nasalis_larvatus	Cercopithecus_mitis	15.75	4.89	0.746855607361634
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Macaca_radiata	17	5.14	0.744885601374551
Cercopithecidae	CONTROL	Nasalis_larvatus	Macaca_radiata	15.75	5.14	0.74470091800516
Cercopithecidae	CONTROL	Macaca_thibetana	Allochrocebus_solatus	15.55	6.35	0.744028058414746
Cercopithecidae	CONTROL	Macaca_thibetana	Cercocebus_torquatus	15.55	7.5	0.743940964994594
Cercopithecidae	CONTROL	Papio_kindae	Cercopithecus_petaurista	13	3.65	0.743802223985855
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Cercopithecus_nictitans	17	5.46	0.743752093437561
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Allochrocebus_lhoesti	17	5.5	0.743314118591492
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Cercopithecus_cephus	14.75	3.48	0.742032367890299
Cercopithecidae	CONTROL	Erythrocebus_patas	Chlorocebus_pygerythrus	9.45	4.665	0.74147275597969
Cercopithecidae	CONTROL	Mandrillus_leucophaeus	Colobus_guereza	20.375	8.89	0.741371474633519
Cercopithecidae	CONTROL	Papio_hamadryas	Macaca_radiata	13.4	5.14	0.740677346497558
Cercopithecidae	CONTROL	Mandrillus_leucophaeus	Trachypithecus_germaini	20.375	8.83	0.740326911984394
Cercopithecidae	CONTROL	Papio_cynocephalus	Macaca_nemestrina	17.05	8.89	0.740024325781486
Cercopithecidae	CONTROL	Papio_hamadryas	Chlorocebus_pygerythrus	13.4	4.665	0.74001698353795
Cercopithecidae	CONTROL	Papio_hamadryas	Cercopithecus_diana	13.4	4.5	0.738745766663721
Cercopithecidae	CONTROL	Papio_papio	Presbytis_mitrata	17.5	5.8	0.738007953042174
Cercopithecidae	CONTROL	Papio_hamadryas	Allenopithecus_nigroviridis	13.4	5.3	0.735930738756643
Cercopithecidae	CONTROL	Semnopithecus_johnii	Miopithecus_ogouensis	11.6	1.25	0.735839532758076
Cercopithecidae	CONTROL	Papio_kindae	Cercopithecus_hamlyni	13	4.43	0.735202489221482
Cercopithecidae	CONTROL	Nasalis_larvatus	Cercopithecus_neglectus	15.75	5.74	0.735183120717847
Cercopithecidae	CONTROL	Papio_ursinus	Trachypithecus_geei	22.3	10.15	0.73436375495102
Cercopithecidae	CONTROL	Papio_kindae	Cercopithecus_cephus	13	3.48	0.734159676013189
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Cercopithecus_pogonias	14.75	3.58	0.733408503290348
Cercopithecidae	CONTROL	Nasalis_larvatus	Cercopithecus_nictitans	15.75	5.46	0.732602609098425
Cercopithecidae	CONTROL	Theropithecus_gelada	Macaca_silenus	15.35	7.5	0.732450366783502
Cercopithecidae	CONTROL	Macaca_tonkeana	Macaca_siberu	11.95	6.165	0.731844859912104
Cercopithecidae	CONTROL	Theropithecus_gelada	Macaca_nigra	15.35	7.68	0.73155526458576
Cercopithecidae	CONTROL	Nasalis_larvatus	Macaca_cyclopis	15.75	5.47	0.730640022608313
Cercopithecidae	CONTROL	Papio_cynocephalus	Presbytis_mitrata	17.05	5.8	0.730439395206708
Cercopithecidae	CONTROL	Papio_kindae	Cercopithecus_mona	13	4.05	0.730230978555203
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Cercopithecus_petaurista	14.75	3.65	0.729729566993049
Cercopithecidae	CONTROL	Mandrillus_leucophaeus	Macaca_tonkeana	20.375	11.95	0.729442109684819
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Semnopithecus_johnii	17	11.6	0.728974856618744
Cercopithecidae	CONTROL	Mandrillus_leucophaeus	Colobus_polykomos	20.375	9.1	0.727664824851839
Cercopithecidae	CONTROL	Macaca_assamensis	Miopithecus_ogouensis	9	1.25	0.725047017504465
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Presbytis_mitrata	14.75	5.8	0.724103577524765
Cercopithecidae	CONTROL	Papio_papio	Cercocebus_chrysogaster	17.5	9.75	0.724099500547535
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Macaca_cyclopis	17	5.47	0.723197505416212
Cercopithecidae	CONTROL	Mandrillus_sphinx	Rhinopithecus_bieti	23.6	12.48	0.723050344542557
Cercopithecidae	CONTROL	Papio_hamadryas	Cercopithecus_roloway	13.4	4.55	0.722307311941127
Cercopithecidae	CONTROL	Mandrillus_leucophaeus	Papio_kindae	20.375	13	0.721380403677932
Cercopithecidae	CONTROL	Semnopithecus_johnii	Semnopithecus_vetulus	11.6	7.03	0.721001528378228
Cercopithecidae	CONTROL	Papio_kindae	Cercopithecus_lowei	13	3.9	0.720906928013095
Cercopithecidae	CONTROL	Nasalis_larvatus	Allochrocebus_lhoesti	15.75	5.5	0.720322020744718
Cercopithecidae	CONTROL	Macaca_assamensis	Macaca_fascicularis	9	4.03	0.717465254564667
Cercopithecidae	CONTROL	Papio_kindae	Chlorocebus_pygerythrus	13	4.665	0.717377160313554
Cercopithecidae	CONTROL	Macaca_tonkeana	Macaca_cyclopis	11.95	5.47	0.716664018437956
Cercopithecidae	CONTROL	Semnopithecus_entellus	Miopithecus_ogouensis	11.44	1.25	0.716482035498754
Cercopithecidae	CONTROL	Papio_papio	Trachypithecus_cristatus	17.5	6.25	0.715651779672171
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Semnopithecus_vetulus	14.75	7.03	0.715357109302962
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Cercopithecus_mona	14.75	4.05	0.714693914220317
Cercopithecidae	CONTROL	Papio_cynocephalus	Cercocebus_chrysogaster	17.05	9.75	0.714575010193947
Cercopithecidae	CONTROL	Papio_kindae	Allenopithecus_nigroviridis	13	5.3	0.714335728580854
Cercopithecidae	CONTROL	Semnopithecus_hypoleucos	Trachypithecus_cristatus	13.1	6.25	0.713256409163729
Cercopithecidae	CONTROL	Semnopithecus_hypoleucos	Trachypithecus_crepusculus	13.1	6.65	0.712858831476202
Cercopithecidae	CONTROL	Papio_hamadryas	Macaca_cyclopis	13.4	5.47	0.712716089295298
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Macaca_mulatta	17	5.96	0.71127552787674
Cercopithecidae	CONTROL	Papio_papio	Presbytis_comata	17.5	6.7	0.711196218857126
Cercopithecidae	CONTROL	Semnopithecus_hypoleucos	Trachypithecus_obscurus	13.1	6.99	0.710733045339565
Cercopithecidae	CONTROL	Papio_anubis	Macaca_nemestrina	16.65	8.89	0.710490652257566
Cercopithecidae	CONTROL	Semnopithecus_hypoleucos	Cercopithecus_ascanius	13.1	3.24	0.710026306603992
Cercopithecidae	CONTROL	Mandrillus_leucophaeus	Pygathrix_nigripes	20.375	9.88	0.709984134570798
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Trachypithecus_cristatus	14.75	6.25	0.709977983573912
Cercopithecidae	CONTROL	Papio_anubis	Macaca_assamensis	16.65	9	0.709813201380556
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Cercopithecus_lowei	14.75	3.9	0.709536584838643
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Piliocolobus_kirkii	17	6.9	0.708926887953168
Cercopithecidae	CONTROL	Nasalis_larvatus	Piliocolobus_kirkii	15.75	6.9	0.708794477111511
Cercopithecidae	CONTROL	Papio_papio	Macaca_fuscata	17.5	9.5	0.708787392791548
Cercopithecidae	CONTROL	Papio_kindae	Macaca_radiata	13	5.14	0.708132618664139
Cercopithecidae	CONTROL	Mandrillus_leucophaeus	Pygathrix_nemaeus	20.375	9.72	0.707893212783437
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Cercopithecus_hamlyni	14.75	4.43	0.707217719108413
Cercopithecidae	CONTROL	Papio_anubis	Presbytis_mitrata	16.65	5.8	0.706445152882979
Cercopithecidae	CONTROL	Nasalis_larvatus	Macaca_mulatta	15.75	5.96	0.70610068790593
Cercopithecidae	CONTROL	Mandrillus_sphinx	Semnopithecus_hypoleucos	23.6	13.1	0.705066390476553
Cercopithecidae	CONTROL	Theropithecus_gelada	Macaca_maura	15.35	7.88	0.704673839617577
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Macaca_fascicularis	14.75	4.03	0.704421270163103
Cercopithecidae	CONTROL	Papio_ursinus	Papio_papio	22.3	17.5	0.702474409961861
Cercopithecidae	CONTROL	Papio_ursinus	Trachypithecus_pileatus	22.3	10.93	0.702191541918565
Cercopithecidae	CONTROL	Macaca_tonkeana	Cercopithecus_ascanius	11.95	3.24	0.70206128706326
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Trachypithecus_geei	17	10.15	0.701614890283934
Cercopithecidae	CONTROL	Papio_hamadryas	Allochrocebus_preussi	13.4	4.525	0.701060379668179
Cercopithecidae	CONTROL	Nasalis_larvatus	Trachypithecus_leucocephalus	15.75	8.285	0.700928092421088
Cercopithecidae	CONTROL	Macaca_nemestrina	Miopithecus_ogouensis	8.89	1.25	0.700822836016848
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Allochrocebus_solatus	17	6.35	0.700691988630906
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Chlorocebus_pygerythrus	14.75	4.665	0.699462885545135
Cercopithecidae	CONTROL	Mandrillus_sphinx	Papio_anubis	23.6	16.65	0.699439768739861
Cercopithecidae	CONTROL	Papio_papio	Trachypithecus_crepusculus	17.5	6.65	0.698858744038031
Cercopithecidae	CONTROL	Papio_cynocephalus	Trachypithecus_cristatus	17.05	6.25	0.698687114877664
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Allenopithecus_nigroviridis	14.75	5.3	0.698663739529133
Cercopithecidae	CONTROL	Mandrillus_leucophaeus	Pygathrix_cinerea	20.375	9.98	0.698411568644576
Cercopithecidae	CONTROL	Papio_papio	Trachypithecus_obscurus	17.5	6.99	0.696582971216308
Cercopithecidae	CONTROL	Papio_ursinus	Semnopithecus_johnii	22.3	11.6	0.696552364970699
Cercopithecidae	CONTROL	Papio_cynocephalus	Presbytis_comata	17.05	6.7	0.6958890393694
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Macaca_siberu	17	6.165	0.695236382342264
Cercopithecidae	CONTROL	Mandrillus_leucophaeus	Papio_hamadryas	20.375	13.4	0.694569916720028
Cercopithecidae	CONTROL	Papio_cynocephalus	Trachypithecus_crepusculus	17.05	6.65	0.693547056589105
Cercopithecidae	CONTROL	Papio_kindae	Cercopithecus_roloway	13	4.55	0.693247025225441
Cercopithecidae	CONTROL	Semnopithecus_hypoleucos	Cercopithecus_cephus	13.1	3.48	0.692787599970889
Cercopithecidae	CONTROL	Papio_hamadryas	Cercopithecus_mitis	13.4	4.89	0.69238974893443
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Piliocolobus_gordonorum	17	7.05	0.69174599949703
Cercopithecidae	CONTROL	Papio_kindae	Cercopithecus_diana	13	4.5	0.691132666878624
Cercopithecidae	CONTROL	Papio_cynocephalus	Semnopithecus_vetulus	17.05	7.03	0.69111356707663
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Cercopithecus_diana	14.75	4.5	0.691002920904907
Cercopithecidae	CONTROL	Papio_cynocephalus	Macaca_fuscata	17.05	9.5	0.689071472322663
Cercopithecidae	CONTROL	Macaca_tonkeana	Macaca_mulatta	11.95	5.96	0.688650160437629
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Trachypithecus_crepusculus	14.75	6.65	0.688114322056338
Cercopithecidae	CONTROL	Papio_papio	Semnopithecus_vetulus	17.5	7.03	0.687735623991529
Cercopithecidae	CONTROL	Papio_kindae	Macaca_cyclopis	13	5.47	0.686953198689713
Cercopithecidae	CONTROL	Papio_kindae	Allochrocebus_preussi	13	4.525	0.685563770211737
Cercopithecidae	CONTROL	Mandrillus_sphinx	Papio_cynocephalus	23.6	17.05	0.68545085002585
Cercopithecidae	CONTROL	Papio_hamadryas	Macaca_mulatta	13.4	5.96	0.685333482602399
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Cercopithecus_roloway	14.75	4.55	0.684910974143542
Cercopithecidae	CONTROL	Nasalis_larvatus	Trachypithecus_germaini	15.75	8.83	0.684650035997241
Cercopithecidae	CONTROL	Theropithecus_gelada	Macaca_assamensis	15.35	9	0.683754062483718
Cercopithecidae	CONTROL	Papio_cynocephalus	Trachypithecus_obscurus	17.05	6.99	0.681556195593989
Cercopithecidae	CONTROL	Papio_ursinus	Semnopithecus_entellus	22.3	11.44	0.681524884189238
Cercopithecidae	CONTROL	Nasalis_larvatus	Macaca_siberu	15.75	6.165	0.680976546280402
Cercopithecidae	CONTROL	Nasalis_larvatus	Piliocolobus_gordonorum	15.75	7.05	0.680702832418146
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Piliocolobus_badius	17	8.25	0.6804528840361
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Presbytis_comata	14.75	6.7	0.68044301181998
Cercopithecidae	CONTROL	Macaca_tonkeana	Cercopithecus_cephus	11.95	3.48	0.678964656897864
Cercopithecidae	CONTROL	Papio_papio	Erythrocebus_patas	17.5	9.45	0.678678452026095
Cercopithecidae	CONTROL	Semnopithecus_hypoleucos	Cercopithecus_pogonias	13.1	3.58	0.678251168286087
Cercopithecidae	CONTROL	Papio_hamadryas	Cercopithecus_neglectus	13.4	5.74	0.678219813912259
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Trachypithecus_obscurus	14.75	6.99	0.677602923533631
Cercopithecidae	CONTROL	Nasalis_larvatus	Allochrocebus_solatus	15.75	6.35	0.67702840614795
Cercopithecidae	CONTROL	Nasalis_larvatus	Lophocebus_aterrimus	15.75	6.8	0.676179381088252
Cercopithecidae	CONTROL	Papio_cynocephalus	Piliocolobus_kirkii	17.05	6.9	0.676132486609727
Cercopithecidae	CONTROL	Semnopithecus_hypoleucos	Cercopithecus_petaurista	13.1	3.65	0.675605739974916
Cercopithecidae	CONTROL	Papio_papio	Piliocolobus_gordonorum	17.5	7.05	0.674571416983772
Cercopithecidae	CONTROL	Papio_anubis	Cercocebus_chrysogaster	16.65	9.75	0.674326063688999
Cercopithecidae	CONTROL	Papio_ursinus	Rhinopithecus_bieti	22.3	12.48	0.674241336579129
Cercopithecidae	CONTROL	Papio_papio	Piliocolobus_kirkii	17.5	6.9	0.674201451271304
Cercopithecidae	CONTROL	Nasalis_larvatus	Pygathrix_nigripes	15.75	9.88	0.674160332356869
Cercopithecidae	CONTROL	Trachypithecus_pileatus	Miopithecus_ogouensis	10.93	1.25	0.672455640505182
Cercopithecidae	CONTROL	Papio_cynocephalus	Piliocolobus_gordonorum	17.05	7.05	0.671890696996497
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Trachypithecus_laotum	14.75	7	0.671610386370552
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Cercopithecus_mitis	14.75	4.89	0.670779502606443
Cercopithecidae	CONTROL	Papio_cynocephalus	Papio_kindae	17.05	13	0.669856514676055
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Colobus_angolensis	17	8.6	0.669701694167204
Cercopithecidae	CONTROL	Papio_papio	Macaca_arctoides	17.5	10.3	0.669456634635866
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Lophocebus_aterrimus	17	6.8	0.669221256438946
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Allochrocebus_preussi	14.75	4.525	0.668547304198822
Cercopithecidae	CONTROL	Papio_papio	Trachypithecus_laotum	17.5	7	0.668099547226059
Cercopithecidae	CONTROL	Macaca_tonkeana	Macaca_nigra	11.95	7.68	0.666614787206672
Cercopithecidae	CONTROL	Papio_hamadryas	Cercopithecus_nictitans	13.4	5.46	0.666227035020234
Cercopithecidae	CONTROL	Papio_anubis	Presbytis_comata	16.65	6.7	0.66597271460576
Cercopithecidae	CONTROL	Papio_anubis	Trachypithecus_cristatus	16.65	6.25	0.66591269038436
Cercopithecidae	CONTROL	Papio_cynocephalus	Trachypithecus_laotum	17.05	7	0.665311143713965
Cercopithecidae	CONTROL	Mandrillus_leucophaeus	Trachypithecus_geei	20.375	10.15	0.665270078880989
Cercopithecidae	CONTROL	Macaca_tonkeana	Cercopithecus_petaurista	11.95	3.65	0.66526219157742
Cercopithecidae	CONTROL	Papio_hamadryas	Allochrocebus_lhoesti	13.4	5.5	0.665257190554957
Cercopithecidae	CONTROL	Macaca_tonkeana	Macaca_maura	11.95	7.88	0.665074480171362
Cercopithecidae	CONTROL	Theropithecus_gelada	Macaca_nemestrina	15.35	8.89	0.663709613941407
Cercopithecidae	CONTROL	Papio_kindae	Cercopithecus_mitis	13	4.89	0.663529549406634
