Trait	Species1	Species2	PatristicDistance	AbsDiff	AbsDiff_z	Nu	eNu
BodyMass_kg	Allochrocebus_lhoesti	Eulemur_coronatus	35.012729	4.03	0.401648100265131	0.168797297855454	0.162
BodyMass_kg	Allochrocebus_lhoesti	Eulemur_flavifrons	36.774258	3.67	0.365768865501992	0.158189458440013	0.169
BodyMass_kg	Allochrocebus_lhoesti	Eulemur_fulvus	35.634995	3.66	0.364772220091905	0.159797367431373	0.17
BodyMass_kg	Allochrocebus_lhoesti	Eulemur_macaco	36.774258	3.437	0.342547027446961	0.145693883408124	0.141
BodyMass_kg	Allochrocebus_lhoesti	Eulemur_mongoz	34.952907	4.125	0.411116231660959	0.167673679766973	0.162
BodyMass_kg	Allochrocebus_lhoesti	Eulemur_rubriventer	34.242796	3.5025	0.349075054883032	0.162763113033293	0.167
BodyMass_kg	Allochrocebus_lhoesti	Eulemur_rufus	35.741024	3.49	0.347829248120423	0.14749403194099	0.156
BodyMass_kg	Allochrocebus_lhoesti	Eulemur_sanfordi	35.881698	3.63	0.361782283861644	0.14923880336475	0.152
BodyMass_kg	Allochrocebus_lhoesti	Galago_moholi	40.445466	5.3	0.528222067346201	0.210847213223336	0.211
BodyMass_kg	Allochrocebus_lhoesti	Galago_senegalensis	40.445466	5.25	0.523238840295766	0.224917441427295	0.228
BodyMass_kg	Allochrocebus_lhoesti	Galagoides_demidovii	35.219822	5.44	0.542175103087422	0.238089109304332	0.246
BodyMass_kg	Allochrocebus_lhoesti	Gorilla_beringei	20.954334	124.5	12.4082353555853	1	1
BodyMass_kg	Allochrocebus_lhoesti	Gorilla_gorilla	20.954334	117	11.6607512980199	1	1
BodyMass_kg	Allochrocebus_lhoesti	Hapalemur_alaotrensis	36.602048	4.26	0.424570944697135	0.177428502385307	0.179
BodyMass_kg	Allochrocebus_lhoesti	Hapalemur_griseus	36.669603	4.677	0.466131058297771	0.197175748827513	0.197
BodyMass_kg	Allochrocebus_lhoesti	Hapalemur_meridionalis	36.669603	4.54	0.452477016179576	0.202239664250905	0.211
BodyMass_kg	Allochrocebus_lhoesti	Hapalemur_occidentalis	36.48759	4.5685	0.455317455598325	0.199190210389888	0.197
BodyMass_kg	Allochrocebus_lhoesti	Hoolock_hoolock	17.928318	1.38	0.13753706659203	0.0801356848666966	0.073
BodyMass_kg	Allochrocebus_lhoesti	Hylobates_abbotti	19.913925	0.45	0.0448490434539228	0.0265243971090246	0.022
BodyMass_kg	Allochrocebus_lhoesti	Hylobates_agilis	19.850927	0.5	0.0498322705043586	0.0275835260670628	0.029
BodyMass_kg	Allochrocebus_lhoesti	Hylobates_klossii	19.707922	0.3	0.0298993623026152	0.0168945549335775	0.017
BodyMass_kg	Allochrocebus_lhoesti	Hylobates_lar	19.519129	0.14	0.0139530357412204	0.0079150682061798	0.009
BodyMass_kg	Allochrocebus_lhoesti	Hylobates_muelleri	19.913925	0.15	0.0149496811513076	0.00880369212683517	0.012
BodyMass_kg	Allochrocebus_lhoesti	Indri_indri	30.996111	0.965	0.0961762820734121	0.0485404449741124	0.064
BodyMass_kg	Allochrocebus_lhoesti	Lagothrix_lagotricha	23.552391	1.65	0.164446492664383	0.0886068600649881	0.088
BodyMass_kg	Allochrocebus_lhoesti	Lemur_catta	33.945671	3.29	0.32789633991868	0.152964481324705	0.163
BodyMass_kg	Allochrocebus_lhoesti	Leontocebus_fuscicolis	30.213996	5.17	0.515265677015068	0.234458344596505	0.234
BodyMass_kg	Allochrocebus_lhoesti	Leontocebus_illigeri	30.213996	5.21	0.519252258655417	0.23726866186536	0.237
BodyMass_kg	Allochrocebus_lhoesti	Leontocebus_nigricollis	30.004149	5.02	0.500315995863761	0.228252839637029	0.228
BodyMass_kg	Allochrocebus_lhoesti	Leontopithecus_chrysomelas	29.180257	4.92	0.490349541762889	0.22916969547388	0.231
BodyMass_kg	Allochrocebus_lhoesti	Leontopithecus_rosalia	29.180257	4.86	0.484369669302366	0.236511023454755	0.241
BodyMass_kg	Allochrocebus_lhoesti	Lepilemur_ankaranensis	35.09434	4.74	0.47240992438132	0.210172120271688	0.204
BodyMass_kg	Allochrocebus_lhoesti	Lepilemur_dorsalis	34.880017	4.705	0.468921665446015	0.205290400387441	0.212
BodyMass_kg	Allochrocebus_lhoesti	Lepilemur_ruficaudatus	33.262057	4.72	0.470416633561145	0.21014620995683	0.218
BodyMass_kg	Allochrocebus_lhoesti	Lepilemur_septentrionalis	35.09434	4.8725	0.485615476064975	0.212975167930128	0.211
BodyMass_kg	Allochrocebus_lhoesti	Loris_lydekkerianus	41.982336	5.23	0.521245549475591	0.20006428429473	0.194
BodyMass_kg	Allochrocebus_lhoesti	Loris_tardigradus	41.982336	5.31	0.529218712756289	0.200553688828327	0.192
BodyMass_kg	Allochrocebus_lhoesti	Mico_argentatus	31.552553	5.15	0.513272386194894	0.23942319418738	0.248
BodyMass_kg	Allochrocebus_lhoesti	Mico_humeralifer	31.212144	5.08	0.506295868324284	0.242156587498724	0.244
BodyMass_kg	Allochrocebus_lhoesti	Microcebus_murinus	33.700674	5.44	0.542175103087422	0.239761626761677	0.242
BodyMass_kg	Allochrocebus_lhoesti	Mirza_zaza	33.700674	5.21	0.519252258655417	0.231164398352873	0.231
BodyMass_kg	Allochrocebus_lhoesti	Nasalis_larvatus	10.86233	10.25	1.02156154533935	0.720322020744718	0.721
BodyMass_kg	Allochrocebus_lhoesti	Nomascus_annamensis	19.507657	1.5	0.149496811513076	0.0874404030735447	0.091
BodyMass_kg	Allochrocebus_lhoesti	Nomascus_concolor	19.033957	2.19	0.218265344809091	0.12635854591423	0.128
BodyMass_kg	Allochrocebus_lhoesti	Nomascus_gabriellae	19.507657	0.3	0.0298993623026152	0.0185684845849407	0.02
BodyMass_kg	Allochrocebus_lhoesti	Nomascus_siki	19.174249	2.06	0.205308954477957	0.119775378259988	0.129
BodyMass_kg	Allochrocebus_lhoesti	Nycticebus_bengalensis	41.807757	4.24	0.422577653876961	0.162356971286584	0.156
BodyMass_kg	Allochrocebus_lhoesti	Nycticebus_coucang	41.807757	4.85	0.483373023892279	0.18090457411662	0.174
BodyMass_kg	Allochrocebus_lhoesti	Nycticebus_pygmaeus	39.633682	5.08	0.506295868324284	0.201767770856677	0.191
BodyMass_kg	Allochrocebus_lhoesti	Otolemur_crassicaudatus	39.023344	4.35	0.43354075338792	0.187438762762995	0.189
BodyMass_kg	Allochrocebus_lhoesti	Otolemur_garnettii	39.023344	4.74	0.47240992438132	0.204386343550035	0.201
BodyMass_kg	Allochrocebus_lhoesti	Pan_paniscus	20.013836	33.6	3.3487285778929	0.990156852193471	0.988
BodyMass_kg	Allochrocebus_lhoesti	Pan_troglodytes	20.013836	48.2	4.80383087662017	1	1
BodyMass_kg	Allochrocebus_lhoesti	Perodicticus_ibeanus	37.646251	4.639	0.462343805739439	0.199428591068231	0.212
BodyMass_kg	Allochrocebus_lhoesti	Perodicticus_potto	37.646251	4.67	0.46543340651071	0.208421439685234	0.215
BodyMass_kg	Allochrocebus_lhoesti	Piliocolobus_badius	12.217858	2.75	0.274077487773972	0.223625768911433	0.225
BodyMass_kg	Allochrocebus_lhoesti	Piliocolobus_gordonorum	13.33164	1.55	0.154480038563512	0.117395787083074	0.127
BodyMass_kg	Allochrocebus_lhoesti	Piliocolobus_kirkii	13.33164	1.4	0.139530357412204	0.103295716369087	0.103
BodyMass_kg	Allochrocebus_lhoesti	Piliocolobus_tephrosceles	13.190665	3.25	0.323909758278331	0.256724263041867	0.265
BodyMass_kg	Allochrocebus_lhoesti	Pithecia_albicans	29.071994	2.5	0.249161352521793	0.108285630041829	0.106
BodyMass_kg	Allochrocebus_lhoesti	Pithecia_chrysocephala	27.903078	3.6	0.358792347631382	0.179424710274094	0.182
BodyMass_kg	Allochrocebus_lhoesti	Plecturocebus_bernhardi	27.76788	4.55	0.453473661589663	0.211076419203931	0.2
BodyMass_kg	Allochrocebus_lhoesti	Plecturocebus_brunneus	28.015454	4.67	0.46543340651071	0.222098074714274	0.223
BodyMass_kg	Allochrocebus_lhoesti	Plecturocebus_caligatus	27.960761	4.5	0.448490434539228	0.21407592868911	0.215
BodyMass_kg	Allochrocebus_lhoesti	Plecturocebus_cinerascens	27.577878	4.76	0.474403215201494	0.230239892289379	0.23
BodyMass_kg	Allochrocebus_lhoesti	Plecturocebus_cupreus	28.064288	4.43	0.441513916668617	0.203063901777516	0.199
BodyMass_kg	Allochrocebus_lhoesti	Plecturocebus_hoffmansi	27.471152	4.44	0.442510562078705	0.209260707617137	0.215
BodyMass_kg	Allochrocebus_lhoesti	Plecturocebus_miltoni	27.577878	4.16	0.414604490596264	0.205677034132816	0.208
BodyMass_kg	Allochrocebus_lhoesti	Plecturocebus_moloch	28.046747	4.51	0.449487079949315	0.208304265518012	0.205
BodyMass_kg	Allochrocebus_lhoesti	Pongo_abelii	19.673664	51.25	5.10780772669676	1	1
BodyMass_kg	Allochrocebus_lhoesti	Pongo_pygmaeus	19.673664	51.65	5.14767354310024	1	1
BodyMass_kg	Allochrocebus_lhoesti	Presbytis_comata	13.336984	1.2	0.119597449210461	0.0921020281553283	0.081
BodyMass_kg	Allochrocebus_lhoesti	Presbytis_mitrata	13.336984	0.3	0.0298993623026152	0.0213745676695934	0.02
BodyMass_kg	Allochrocebus_lhoesti	Prolemur_simus	34.450196	3.52	0.350819184350685	0.150671164286298	0.15
BodyMass_kg	Allochrocebus_lhoesti	Propithecus_coquereli	37.354002	1.715	0.17092468782995	0.0748581265422194	0.08
BodyMass_kg	Allochrocebus_lhoesti	Propithecus_coronatus	35.982538	1.6	0.159463265613948	0.0696249534151773	0.078
BodyMass_kg	Allochrocebus_lhoesti	Propithecus_diadema	36.675353	0.605	0.060297047310274	0.0276922345525457	0.029
BodyMass_kg	Allochrocebus_lhoesti	Propithecus_edwardsi	36.486819	0.24	0.0239194898420922	0.0112150298631683	0.013
BodyMass_kg	Allochrocebus_lhoesti	Propithecus_perrieri	36.675353	1.09	0.108634349699502	0.0492913116091478	0.048
BodyMass_kg	Allochrocebus_lhoesti	Propithecus_tattersalli	36.08994	2	0.199329082017434	0.0866881364094444	0.075
BodyMass_kg	Allochrocebus_lhoesti	Propithecus_verreauxi	37.354002	2.59	0.258131161212578	0.111997615173332	0.107
BodyMass_kg	Allochrocebus_lhoesti	Pygathrix_cinerea	13.579799	4.48	0.446497143719053	0.332331200347513	0.345
BodyMass_kg	Allochrocebus_lhoesti	Pygathrix_nemaeus	13.579799	4.22	0.420584363056787	0.323005563484192	0.331
BodyMass_kg	Allochrocebus_lhoesti	Pygathrix_nigripes	13.136865	4.38	0.436530689618182	0.331378412853899	0.341
BodyMass_kg	Allochrocebus_lhoesti	Rhinopithecus_bieti	12.699395	6.98	0.695658496240846	0.526351192967256	0.528
BodyMass_kg	Allochrocebus_lhoesti	Rhinopithecus_roxellana	12.699395	9.25	0.921897004330634	0.641319364692376	0.643
BodyMass_kg	Allochrocebus_lhoesti	Saguinus_bicolor	30.115521	5.07	0.505299222914196	0.243727647132957	0.249
BodyMass_kg	Allochrocebus_lhoesti	Saguinus_geoffroyi	31.005155	5.01	0.499319350453673	0.226755533056439	0.231
BodyMass_kg	Allochrocebus_lhoesti	Saguinus_imperator	29.568543	5.03	0.501312641273848	0.2300540494146	0.234
BodyMass_kg	Allochrocebus_lhoesti	Saguinus_inustus	29.948055	4.81	0.47938644225193	0.216517303856609	0.21
BodyMass_kg	Allochrocebus_lhoesti	Saguinus_labiatus	30.097947	4.99	0.497326059633499	0.214295364073612	0.211
BodyMass_kg	Allochrocebus_lhoesti	Saguinus_midas	30.115521	4.94	0.492342832583063	0.236763556749288	0.253
BodyMass_kg	Allochrocebus_lhoesti	Saguinus_mystax	30.097947	4.97	0.495332768813325	0.21542582285885	0.211
BodyMass_kg	Allochrocebus_lhoesti	Saguinus_oedipus	31.005155	5.09	0.507292513734371	0.228290952387707	0.229
BodyMass_kg	Allochrocebus_lhoesti	Saimiri_cassiquiarensis	26.554141	4.62	0.460450179460274	0.215106635652502	0.214
BodyMass_kg	Allochrocebus_lhoesti	Saimiri_macrodon	26.554141	4.51	0.449487079949315	0.220571744690774	0.212
BodyMass_kg	Allochrocebus_lhoesti	Saimiri_oerstedii	26.431234	4.71	0.469419988151058	0.232602312171356	0.233
BodyMass_kg	Allochrocebus_lhoesti	Saimiri_sciureus	26.487159	4.68	0.466430051920797	0.232680338475815	0.235
BodyMass_kg	Allochrocebus_lhoesti	Saimiri_ustus	26.431234	4.64	0.462443470280448	0.217314029935521	0.217
BodyMass_kg	Allochrocebus_lhoesti	Sapajus_apella	28.196234	2.49	0.248164707111706	0.121245770243661	0.106
BodyMass_kg	Allochrocebus_lhoesti	Sapajus_macrocephalus	28.196234	2.45	0.244178125471357	0.126225905611395	0.121
BodyMass_kg	Allochrocebus_lhoesti	Semnopithecus_entellus	13.407177	5.94	0.59200737359178	0.444802872517999	0.449
BodyMass_kg	Allochrocebus_lhoesti	Semnopithecus_hypoleucos	13.059704	7.6	0.757450511666251	0.561676312703881	0.572
BodyMass_kg	Allochrocebus_lhoesti	Semnopithecus_johnii	12.680907	6.1	0.607953700153175	0.447331767019807	0.45
BodyMass_kg	Allochrocebus_lhoesti	Semnopithecus_schistaceus	13.407177	11.5	1.14614222160025	0.743314118591492	0.752
BodyMass_kg	Allochrocebus_lhoesti	Semnopithecus_vetulus	12.559817	1.53	0.152486747743337	0.126043474405111	0.135
BodyMass_kg	Allochrocebus_lhoesti	Tarsius_bancanus	22.498138	5.38	0.536195230626899	0.28995712590414	0.303
BodyMass_kg	Allochrocebus_lhoesti	Tarsius_lariang	22.00456	5.39	0.537191876036986	0.287030507452792	0.289
BodyMass_kg	Allochrocebus_lhoesti	Tarsius_wallacei	22.00456	5.393	0.537490869660012	0.28650910911396	0.284
BodyMass_kg	Allochrocebus_lhoesti	Trachypithecus_crepusculus	13.20627	1.15	0.114614222160025	0.0879090145626015	0.093
BodyMass_kg	Allochrocebus_lhoesti	Trachypithecus_cristatus	14.004532	0.75	0.0747484057565379	0.0534711057792133	0.062
BodyMass_kg	Allochrocebus_lhoesti	Trachypithecus_francoisi	13.954396	2.02	0.201322372837609	0.138424099424713	0.131
BodyMass_kg	Allochrocebus_lhoesti	Trachypithecus_geei	14.186382	4.65	0.463440115690535	0.33220940490657	0.341
BodyMass_kg	Allochrocebus_lhoesti	Trachypithecus_germaini	13.335769	3.33	0.331882921559028	0.245295556379144	0.251
BodyMass_kg	Allochrocebus_lhoesti	Trachypithecus_hatinhensis	13.882555	1.775	0.176904560290473	0.12960165571101	0.129
BodyMass_kg	Allochrocebus_lhoesti	Trachypithecus_laotum	13.882555	1.5	0.149496811513076	0.10885873170306	0.107
BodyMass_kg	Allochrocebus_lhoesti	Trachypithecus_leucocephalus	13.954396	2.785	0.277565746709278	0.203671988019797	0.207
BodyMass_kg	Allochrocebus_lhoesti	Trachypithecus_obscurus	13.20627	1.49	0.148500166102989	0.107589144827258	0.108
BodyMass_kg	Allochrocebus_lhoesti	Trachypithecus_phayrei	13.290293	1.94	0.193349209556911	0.141928381254787	0.138
BodyMass_kg	Allochrocebus_lhoesti	Trachypithecus_pileatus	14.186382	5.43	0.541178457677335	0.39293516324864	0.404
BodyMass_kg	Allochrocebus_lhoesti	Varecia_rubra	35.5633	2.235	0.222750249154483	0.110859554916812	0.123
BodyMass_kg	Allochrocebus_lhoesti	Varecia_variegata	35.5633	1.95	0.194345854966999	0.0918291496620759	0.097
BodyMass_kg	Allochrocebus_preussi	Allochrocebus_lhoesti	2	0.975	0.0971729274834993	0.19476721774499	0.196
BodyMass_kg	Allochrocebus_preussi	Alouatta_belzebul	27.911705	1.875	0.186871014391345	0.0889333944280086	0.085
BodyMass_kg	Allochrocebus_preussi	Alouatta_caraya	26.797909	0.855	0.0852131825624532	0.0422344438629143	0.045
BodyMass_kg	Allochrocebus_preussi	Alouatta_discolor	27.911705	1.845	0.183881078161083	0.0888524867723924	0.084
BodyMass_kg	Allochrocebus_preussi	Alouatta_macconnelli	27.746283	1.845	0.183881078161083	0.0903433998506264	0.09
BodyMass_kg	Allochrocebus_preussi	Alouatta_nigerrima	27.746283	1.925	0.191854241441781	0.0946901036660185	0.096
BodyMass_kg	Allochrocebus_preussi	Alouatta_palliata	26.081161	1.595	0.158964942908904	0.0776668404152248	0.082
BodyMass_kg	Allochrocebus_preussi	Alouatta_seniculus	28.000725	1.485	0.148001843397945	0.0734797727938616	0.075
BodyMass_kg	Allochrocebus_preussi	Aotus_griseimembra	25.940406	4.015	0.40015313215	0.216525615953381	0.213
BodyMass_kg	Allochrocebus_preussi	Aotus_vociferans	25.940406	3.825	0.381216869358343	0.200618914922904	0.195
BodyMass_kg	Allochrocebus_preussi	Arctocebus_calabarensis	34.066907	4.215	0.420086040351743	0.189632135432818	0.194
BodyMass_kg	Allochrocebus_preussi	Ateles_belzebuth	27.620075	3.545	0.353310797875903	0.185218778325979	0.194
BodyMass_kg	Allochrocebus_preussi	Ateles_chamek	27.901439	4.845	0.482874701187235	0.246113206695754	0.247
BodyMass_kg	Allochrocebus_preussi	Ateles_geoffroyi	27.129636	3.015	0.300488591141282	0.157502565217976	0.16
BodyMass_kg	Allochrocebus_preussi	Ateles_marginatus	27.901439	2.435	0.242683157356226	0.118273328800728	0.112
BodyMass_kg	Allochrocebus_preussi	Ateles_paniscus	27.234164	3.755	0.374240351487733	0.179897394750716	0.187
BodyMass_kg	Allochrocebus_preussi	Avahi_laniger	36.236234	3.35	0.333876212379203	0.147469912891947	0.147
BodyMass_kg	Allochrocebus_preussi	Avahi_peyrierasi	36.236234	3.47	0.345835957300249	0.150037123639955	0.15
BodyMass_kg	Allochrocebus_preussi	Cacajao_calvus	29.126456	1.355	0.135045453066812	0.0692609544407546	0.066
BodyMass_kg	Allochrocebus_preussi	Cacajao_melanocephalus	29.778105	1.585	0.157968297498817	0.0793325917001384	0.083
BodyMass_kg	Allochrocebus_preussi	Callibella_humilis	30.202649	4.405	0.439022303143399	0.208002704133655	0.21
BodyMass_kg	Allochrocebus_preussi	Callimico_goeldii	25.152815	4.045	0.403143068380261	0.206464951562835	0.202
BodyMass_kg	Allochrocebus_preussi	Callithrix_geoffroyi	30.987531	4.285	0.427062558222353	0.205027844056906	0.213
BodyMass_kg	Allochrocebus_preussi	Callithrix_jacchus	31.098776	4.205	0.419089394941656	0.202300056432933	0.2
BodyMass_kg	Allochrocebus_preussi	Callithrix_kuhlii	31.098776	4.145	0.413109522481133	0.196657573209632	0.193
BodyMass_kg	Allochrocebus_preussi	Carlito_syrichta	22.498138	4.395	0.438025657733312	0.244560088720137	0.247
BodyMass_kg	Allochrocebus_preussi	Cebuella_pygmaea	30.666728	4.405	0.439022303143399	0.208603570726397	0.214
BodyMass_kg	Allochrocebus_preussi	Cebus_albifrons	28.296677	1.785	0.17790120570056	0.0834018559274709	0.085
BodyMass_kg	Allochrocebus_preussi	Cebus_olivaceus	28.083681	1.645	0.16394816995934	0.0766935512514029	0.067
BodyMass_kg	Allochrocebus_preussi	Cebus_unicolor	28.296677	1.785	0.17790120570056	0.0832152842318006	0.073
BodyMass_kg	Allochrocebus_preussi	Cheirogaleus_major	33.449673	4.02	0.400651454855043	0.198808356047667	0.211
BodyMass_kg	Allochrocebus_preussi	Cheirogaleus_medius	33.449673	4.349	0.433441088846911	0.209005841499965	0.202
BodyMass_kg	Allochrocebus_preussi	Cheracebus_lucifer	28.077081	3.025	0.30148523655137	0.138728038078734	0.137
BodyMass_kg	Allochrocebus_preussi	Cheracebus_lugens	27.932684	3.155	0.314441626882503	0.156132306740828	0.169
BodyMass_kg	Allochrocebus_preussi	Cheracebus_regulus	28.459359	3.275	0.326401371803549	0.15166557649363	0.152
BodyMass_kg	Allochrocebus_preussi	Cheracebus_torquatus	28.459359	3.275	0.326401371803549	0.155526762264406	0.151
BodyMass_kg	Allochrocebus_preussi	Chiropotes_albinasus	28.836154	1.705	0.169928042419863	0.0792804582463684	0.078
BodyMass_kg	Allochrocebus_preussi	Chiropotes_sagulatus	29.761901	1.525	0.151988425038294	0.072577871073747	0.071
BodyMass_kg	Allochrocebus_preussi	Colobus_angolensis	12.031168	4.075	0.406133004610523	0.307808623849917	0.316
BodyMass_kg	Allochrocebus_preussi	Colobus_guereza	12.626245	4.365	0.435035721503051	0.308200928129903	0.315
BodyMass_kg	Allochrocebus_preussi	Colobus_polykomos	12.626245	4.575	0.455965275114881	0.327394384706226	0.327
BodyMass_kg	Allochrocebus_preussi	Daubentonia_madagascariensis	23.802683	1.98	0.19733579119726	0.108261797322133	0.103
BodyMass_kg	Allochrocebus_preussi	Eulemur_albifrons	35.881698	2.485	0.247666384406662	0.108018386311917	0.115
BodyMass_kg	Allochrocebus_preussi	Eulemur_collaris	35.741024	2.365	0.235706639485616	0.108439864737029	0.122
BodyMass_kg	Allochrocebus_preussi	Eulemur_coronatus	35.012729	3.055	0.304475172781631	0.133647734621292	0.131
BodyMass_kg	Allochrocebus_preussi	Eulemur_flavifrons	36.774258	2.695	0.268595938018493	0.115390696166047	0.125
BodyMass_kg	Allochrocebus_preussi	Eulemur_fulvus	35.634995	2.685	0.267599292608406	0.112331851370975	0.111
BodyMass_kg	Allochrocebus_preussi	Eulemur_macaco	36.774258	2.462	0.245374099963462	0.106739772484552	0.11
BodyMass_kg	Allochrocebus_preussi	Eulemur_mongoz	34.952907	3.15	0.313943304177459	0.13383189900628	0.132
BodyMass_kg	Allochrocebus_preussi	Eulemur_rubriventer	34.242796	2.5275	0.251902127399533	0.11466929213122	0.115
BodyMass_kg	Allochrocebus_preussi	Eulemur_rufus	35.741024	2.515	0.250656320636924	0.101674644760081	0.098
BodyMass_kg	Allochrocebus_preussi	Eulemur_sanfordi	35.881698	2.655	0.264609356378144	0.113027235699988	0.117
BodyMass_kg	Allochrocebus_preussi	Galago_moholi	40.445466	4.325	0.431049139862702	0.176947107734177	0.185
BodyMass_kg	Allochrocebus_preussi	Galago_senegalensis	40.445466	4.275	0.426065912812266	0.180256478854914	0.186
BodyMass_kg	Allochrocebus_preussi	Galagoides_demidovii	35.219822	4.465	0.445002175603923	0.188373360851943	0.18
BodyMass_kg	Allochrocebus_preussi	Gorilla_beringei	20.954334	125.475	12.5054082830688	1	1
BodyMass_kg	Allochrocebus_preussi	Gorilla_gorilla	20.954334	117.975	11.7579242255034	1	1
BodyMass_kg	Allochrocebus_preussi	Hapalemur_alaotrensis	36.602048	3.285	0.327398017213636	0.145089960751275	0.15
BodyMass_kg	Allochrocebus_preussi	Hapalemur_griseus	36.669603	3.702	0.368958130814271	0.172614749846442	0.186
BodyMass_kg	Allochrocebus_preussi	Hapalemur_meridionalis	36.669603	3.565	0.355304088696077	0.159001791289368	0.169
BodyMass_kg	Allochrocebus_preussi	Hapalemur_occidentalis	36.48759	3.5935	0.358144528114825	0.162816273670414	0.167
BodyMass_kg	Allochrocebus_preussi	Hoolock_hoolock	17.928318	2.355	0.234709994075529	0.140618213844917	0.134
BodyMass_kg	Allochrocebus_preussi	Hylobates_abbotti	19.913925	1.425	0.142021970937422	0.0818865523686883	0.08
BodyMass_kg	Allochrocebus_preussi	Hylobates_agilis	19.850927	1.475	0.147005197987858	0.0819496385675878	0.083
BodyMass_kg	Allochrocebus_preussi	Hylobates_klossii	19.707922	1.275	0.127072289786114	0.0739492268614167	0.072
BodyMass_kg	Allochrocebus_preussi	Hylobates_lar	19.519129	1.115	0.11112596322472	0.0599822719602056	0.056
